taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
26180,Ianthocincla_rufogularis,Rufous-chinned Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),,,,
26187,Ianthocincla_konkakinhensis,Chestnut-eared Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),Ianthocincla,,,yes
26188,Ianthocincla_cineracea,Moustached Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),,,,
26193,Ianthocincla_ocellata,Spotted Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),,,,
26198,Ianthocincla_maxima,Giant Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),,,,
26199,Ianthocincla_bieti,Biet's Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),,,,
26200,Ianthocincla_lunulata,Barred Laughingthrush,Ianthocincla,Leiothrichidae (Laughingthrushes and Allies),,,,
26201,Pterorhinus_delesserti,Wayanad Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26202,Pterorhinus_gularis,Rufous-vented Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26203,Pterorhinus_vassali,White-cheeked Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26204,Pterorhinus_galbanus,Yellow-throated Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus; Pterorhinus_galbanus, Pterorhinus_courtoisi","Pterorhinus_nuchalis, Pterorhinus_chinensis; Pterorhinus_albogularis, Pterorhinus_ruficeps; Pterorhinus_caerulatus, Pterorhinus_berthemyi, Pterorhinus_poecilorhynchus; Pterorhinus_mitratus, Pterorhinus_treacheri","Very closely related to, and until recently treated as conspecific with, P. courtoisi, but since separation of latter",
26205,Pterorhinus_courtoisi,Blue-crowned Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus; Pterorhinus_galbanus, Pterorhinus_courtoisi","Pterorhinus_nuchalis, Pterorhinus_chinensis; Pterorhinus_albogularis, Pterorhinus_ruficeps; Pterorhinus_caerulatus, Pterorhinus_berthemyi, Pterorhinus_poecilorhynchus; Pterorhinus_mitratus, Pterorhinus_treacheri",Until recently treated as conspecific with P. galbanus.,
26208,Pterorhinus_mitratus,Chestnut-capped Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus_mitratus, Pterorhinus_treacheri",,Until recently treated as conspecific with P. treacheri.,
26211,Pterorhinus_treacheri,Chestnut-hooded Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26215,Pterorhinus_ruficollis,Rufous-necked Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26216,Pterorhinus_nuchalis,Chestnut-backed Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus_nuchalis, Pterorhinus_chinensis",,Has been treated as conspecific with P. chinensis,
26217,Pterorhinus_chinensis,Black-throated Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26224,Pterorhinus_sannio,White-browed Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26229,Pterorhinus_perspicillatus,Masked Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26230,Pterorhinus_pectoralis,Greater Necklaced Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26237,Pterorhinus_davidi,Pere David's Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26242,Pterorhinus_woodi,Mount Victoria Babax,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26243,Pterorhinus_lanceolatus,Chinese Babax,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26247,Pterorhinus_waddelli,Giant Babax,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),Pterorhinus,"Pterorhinus_galbanus, Pterorhinus_courtoisi; Pterorhinus_nuchalis, Pterorhinus_chinensis; Pterorhinus_albogularis, Pterorhinus_ruficeps; Pterorhinus_caerulatus, Pterorhinus_berthemyi, Pterorhinus_poecilorhynchus; Pterorhinus_mitratus, Pterorhinus_treacheri",,
26251,Pterorhinus_koslowi,Tibetan Babax,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),Pterorhinus,"Pterorhinus_galbanus, Pterorhinus_courtoisi; Pterorhinus_nuchalis, Pterorhinus_chinensis; Pterorhinus_albogularis, Pterorhinus_ruficeps; Pterorhinus_caerulatus, Pterorhinus_berthemyi, Pterorhinus_poecilorhynchus; Pterorhinus_mitratus, Pterorhinus_treacheri",,
26254,Pterorhinus_albogularis,White-throated Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26258,Pterorhinus_ruficeps,Rufous-crowned Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus_albogularis, Pterorhinus_ruficeps",,Closely related to and often treated as conspecific with P. albogularis.,
26259,Pterorhinus_caerulatus,Gray-sided Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus_caerulatus, Pterorhinus_berthemyi, Pterorhinus_poecilorhynchus",,Closely related to P. berthemyi and P. poecilorhynchus; in the past all three were treated as conspecific.,
26265,Pterorhinus_berthemyi,Buffy Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),"Pterorhinus_caerulatus, Pterorhinus_berthemyi, Pterorhinus_poecilorhynchus",,Closely related to P. berthemyi and P. poecilorhynchus; in the past all three were treated as conspecific.,
26266,Pterorhinus_poecilorhynchus,Rusty Laughingthrush,Pterorhinus,Leiothrichidae (Laughingthrushes and Allies),,,,
26270,Corthylio_calendula,Ruby-crowned Kinglet,Corthylio,Regulidae (Kinglets),,,,
26274,Regulus_satrapa,Golden-crowned Kinglet,Regulus,Regulidae (Kinglets),,,,
26282,Regulus_regulus,Goldcrest,Regulus,Regulidae (Kinglets),"Regulus_regulus, Regulus_goodfellowi",,"ETM: this isn't really missing, but OTT taxonomy issues are messing this up. It clusters with R goodfellowi",
26299,Regulus_goodfellowi,Flamecrest,Regulus,Regulidae (Kinglets),,,,
26300,Regulus_madeirensis,Madeira Firecrest,Regulus,Regulidae (Kinglets),,,,
26301,Regulus_ignicapilla,Common Firecrest,Regulus,Regulidae (Kinglets),,,,
26306,Tichodroma_muraria,Wallcreeper,Tichodroma,Tichodromidae (Wallcreeper),,,,
26310,Sitta_castanea,Indian Nuthatch,Sitta,Sittidae (Nuthatches),"Sitta_castanea, Sitta_cinnamoventris, Sitta_neglecta",,"Formerly treated as conspecific with S. cinnamoventris and S. neglecta, but differs morphologically from both in characters given under those species. ",yes
26311,Sitta_cinnamoventris,Chestnut-bellied Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26317,Sitta_neglecta,Burmese Nuthatch,Sitta,Sittidae (Nuthatches),"Sitta_castanea, Sitta_cinnamoventris, Sitta_neglecta",,"Formerly treated as conspecific with S. cinnamoventris and S. neglecta, but differs morphologically from both in characters given under those species. ",yes
26318,Sitta_europaea,Eurasian Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26346,Sitta_nagaensis,Chestnut-vented Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26350,Sitta_cashmirensis,Kashmir Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26351,Sitta_himalayensis,White-tailed Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26352,Sitta_victoriae,White-browed Nuthatch,Sitta,Sittidae (Nuthatches),"Sitta_himalayensis, Sitta_victoriae",,"Formerly considered conspecific with S. himalayensis, which see",yes
26353,Sitta_canadensis,Red-breasted Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26354,Sitta_leucopsis,White-cheeked Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26355,Sitta_przewalskii,Przevalski's Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26356,Sitta_carolinensis,White-breasted Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26368,Sitta_pygmaea,Pygmy Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26376,Sitta_pusilla,Brown-headed Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26377,Sitta_insularis,Bahama Nuthatch,Sitta,Sittidae (Nuthatches),"Sitta_pusilla, Sitta_insularis",,,yes
26378,Sitta_whiteheadi,Corsican Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26379,Sitta_ledanti,Algerian Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26380,Sitta_krueperi,Krüper's Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26381,Sitta_villosa,Snowy-browed Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26384,Sitta_yunnanensis,Yunnan Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26385,Sitta_neumayer,Western Rock Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26391,Sitta_tephronota,Eastern Rock Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26397,Sitta_frontalis,Velvet-fronted Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26403,Sitta_solangiae,Yellow-billed Nuthatch,Sitta,Sittidae (Nuthatches),"Sitta_frontalis, Sitta_solangiae, Sitta_oenochlamys",,"Sometimes placed with S. frontalis and S. oenochlamys in a separate genus, Oenositta, and these three species have sometimes been considered conspecific. ",yes
26408,Sitta_oenochlamys,Sulphur-billed Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26415,Sitta_azurea,Blue Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26419,Sitta_magna,Giant Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26422,Sitta_formosa,Beautiful Nuthatch,Sitta,Sittidae (Nuthatches),,,,
26425,Certhia_familiaris,Eurasian Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26436,Certhia_hodgsoni,Hodgson's Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26440,Certhia_tianquanensis,Sichuan Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26441,Certhia_americana,Brown Creeper,Certhia,Certhiidae (Treecreepers),,,,
26459,Certhia_brachydactyla,Short-toed Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26466,Certhia_himalayana,Bar-tailed Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26471,Certhia_nipalensis,Rusty-flanked Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26472,Certhia_discolor,Sikkim Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26473,Certhia_manipurensis,Hume's Treecreeper,Certhia,Certhiidae (Treecreepers),,,,
26479,Salpornis_salvadori,African Spotted Creeper,Salpornis,Certhiidae (Treecreepers),,,,
26484,Salpornis_spilonota,Indian Spotted Creeper,Salpornis,Certhiidae (Treecreepers),,,,
26488,Microbates_collaris,Collared Gnatwren,Microbates,Polioptilidae (Gnatcatchers),,,,
26492,Microbates_cinereiventris,Tawny-faced Gnatwren,Microbates,Polioptilidae (Gnatcatchers),,,,
26497,Ramphocaenus_melanurus,Long-billed Gnatwren,Ramphocaenus,Polioptilidae (Gnatcatchers),,,,
26512,Ramphocaenus_sticturus,Chattering Gnatwren,Ramphocaenus,Polioptilidae (Gnatcatchers),,,,
26516,Polioptila_guianensis,Guianan Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26517,Polioptila_schistaceigula,Slate-throated Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26518,Polioptila_clementsi,Iquitos Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26519,Polioptila_facilis,Rio Negro Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),Polioptila,,,yes
26521,Polioptila_attenboroughi,Inambari Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26522,Polioptila_paraensis,Klages's Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26524,Polioptila_dumicola,Masked Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26528,Polioptila_lactea,Creamy-bellied Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),"Polioptila_lactea, Polioptila_plumbea",,Has been considered conspecific with plumbea,yes
26529,Polioptila_lembeyei,Cuban Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26530,Polioptila_plumbea,Tropical Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26539,Polioptila_albiventris,Yucatan Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26540,Polioptila_bilineata,White-browed Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26546,Polioptila_caerulea,Blue-gray Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26556,Polioptila_melanura,Black-tailed Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26560,Polioptila_californica,California Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26564,Polioptila_nigriceps,Black-capped Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26568,Polioptila_albiloris,White-lored Gnatcatcher,Polioptila,Polioptilidae (Gnatcatchers),,,,
26573,Salpinctes_obsoletus,Rock Wren,Salpinctes,Troglodytidae (Wrens),,,,
26584,Microcerculus_philomela,Nightingale Wren,Microcerculus,Troglodytidae (Wrens),"Microcerculus_philomela, Microcerculus_marginatus",,MJI: obvious sisters,yes
26585,Microcerculus_marginatus,Scaly-breasted Wren,Microcerculus,Troglodytidae (Wrens),,,,
26594,Microcerculus_ustulatus,Flutist Wren,Microcerculus,Troglodytidae (Wrens),"Microcerculus_ustulatus, Microcerculus_bambla","Microcerculus_philomela, Microcerculus_marginatus",ETM: guess based on morphology,yes
26599,Microcerculus_bambla,Wing-banded Wren,Microcerculus,Troglodytidae (Wrens),,,,
26603,Odontorchilus_branickii,Gray-mantled Wren,Odontorchilus,Troglodytidae (Wrens),Odontorchilus,,,yes
26606,Odontorchilus_cinereus,Tooth-billed Wren,Odontorchilus,Troglodytidae (Wrens),,,,
26607,Catherpes_mexicanus,Canyon Wren,Catherpes,Troglodytidae (Wrens),,,,
26611,Hylorchilus_sumichrasti,Sumichrast's Wren,Hylorchilus,Troglodytidae (Wrens),,,,
26612,Hylorchilus_navai,Nava's Wren,Hylorchilus,Troglodytidae (Wrens),Hylorchilus,,MJI two-species genus match,yes
26613,Ferminia_cerverai,Zapata Wren,Ferminia,Troglodytidae (Wrens),"Troglodytes_aedon, Troglodytes_cobbi, Troglodytes_sissonii, Troglodytes_tanneri, Troglodytes_rufociliatus, Troglodytes_ochraceus, Troglodytes_solstitialis, Troglodytes_monticola, Troglodytes_rufulus, Troglodytes_troglodytes, Troglodytes_pacificus, Troglodytes_hiemalis, Cistothorus_stellaris, Cistothorus_platensis, Cistothorus_meridae, Cistothorus_apolinari, Cistothorus_palustris","Troglodytes_aedon, Troglodytes_cobbi, Troglodytes_sissonii, Troglodytes_tanneri, Troglodytes_rufociliatus, Troglodytes_ochraceus, Troglodytes_solstitialis, Troglodytes_monticola, Troglodytes_rufulus, Troglodytes_troglodytes, Troglodytes_pacificus, Troglodytes_hiemalis, Cistothorus_stellaris, Cistothorus_platensis, Cistothorus_meridae, Cistothorus_apolinari, Cistothorus_palustris","A highly aberrant species, with uncertain affinities. May be most closely related to Cistothorus or Troglodytes, but in need of much further study, especially of its DNA, to elucidate its true taxonomic relationships. ETM: associate with those two genera but do not break their monophyly. Removing Thryochilus browni from that list of spp, despite being in linear order between Troglodytes and Cistothorus",yes
26614,Troglodytes_aedon,House Wren,Troglodytes,Troglodytidae (Wrens),,,,
26650,Troglodytes_cobbi,Cobb's Wren,Troglodytes,Troglodytidae (Wrens),"Troglodytes_aedon, Troglodytes_cobbi, Troglodytes_sissonii, Troglodytes_tanneri",,"Often treated as conspecific with T. aedon, T. tanneri and T. beani. ",yes
26651,Troglodytes_sissonii,Socorro Wren,Troglodytes,Troglodytidae (Wrens),,,,
26652,Troglodytes_tanneri,Clarion Wren,Troglodytes,Troglodytidae (Wrens),"Troglodytes_aedon, Troglodytes_cobbi, Troglodytes_sissonii, Troglodytes_tanneri",,"Often treated as conspecific with T. aedon, T. tanneri and T. beani. ",yes
26653,Troglodytes_rufociliatus,Rufous-browed Wren,Troglodytes,Troglodytidae (Wrens),,,,
26658,Troglodytes_ochraceus,Ochraceous Wren,Troglodytes,Troglodytidae (Wrens),,,,
26662,Troglodytes_solstitialis,Mountain Wren,Troglodytes,Troglodytidae (Wrens),,,,
26668,Troglodytes_monticola,Santa Marta Wren,Troglodytes,Troglodytidae (Wrens),"Troglodytes_ochraceus, Troglodytes_solstitialis, Troglodytes_monticola",,"Frequently treated as a race of T. solstitialis, although morphologically closer to T. ochraceus; relationships with other montane congeners of Middle and South America uncertain, and no DNA analysis yet undertaken. Monotypic.",yes
26669,Troglodytes_rufulus,Tepui Wren,Troglodytes,Troglodytidae (Wrens),,,,
26675,Troglodytes_troglodytes,Eurasian Wren,Troglodytes,Troglodytidae (Wrens),,,,
26705,Troglodytes_pacificus,Pacific Wren,Troglodytes,Troglodytidae (Wrens),"Troglodytes_troglodytes, Troglodytes_pacificus, Troglodytes_hiemalis; Troglodytes_pacificus, Troglodytes_hiemalis",,ETM: obviously united. Group Pacific and Winter,yes
26721,Troglodytes_hiemalis,Winter Wren,Troglodytes,Troglodytidae (Wrens),"Troglodytes_troglodytes, Troglodytes_pacificus, Troglodytes_hiemalis; Troglodytes_pacificus, Troglodytes_hiemalis",,ETM: obviously united. Group Pacific and Winter,yes
26725,Thryorchilus_browni,Timberline Wren,Thryorchilus,Troglodytidae (Wrens),,,,
26729,Cistothorus_stellaris,Sedge Wren,Cistothorus,Troglodytidae (Wrens),"Cistothorus_stellaris, Cistothorus_platensis, Cistothorus_meridae, Cistothorus_apolinari","Cistothorus_platensis, Cistothorus_meridae, Cistothorus_apolinari",ETM: need to add a tree with these. Imitate relationships for now https://bioone.org/journals/the-wilson-journal-of-ornithology/volume-126/issue-4/13-162.1/Canada-to-Tierra-del-Fuego--species-limits-and-historical/10.1676/13-162.1.short,yes
26730,Cistothorus_platensis,Grass Wren,Cistothorus,Troglodytidae (Wrens),,,,
26751,Cistothorus_meridae,Merida Wren,Cistothorus,Troglodytidae (Wrens),"Cistothorus_platensis, Cistothorus_meridae, Cistothorus_apolinari",,ETM: need to add a tree with these. Imitate relationships for now https://bioone.org/journals/the-wilson-journal-of-ornithology/volume-126/issue-4/13-162.1/Canada-to-Tierra-del-Fuego--species-limits-and-historical/10.1676/13-162.1.short,yes
26752,Cistothorus_apolinari,Apolinar's Wren,Cistothorus,Troglodytidae (Wrens),"Cistothorus_platensis, Cistothorus_meridae, Cistothorus_apolinari",,ETM: need to add a tree with these. Imitate relationships for now https://bioone.org/journals/the-wilson-journal-of-ornithology/volume-126/issue-4/13-162.1/Canada-to-Tierra-del-Fuego--species-limits-and-historical/10.1676/13-162.1.short,yes
26755,Cistothorus_palustris,Marsh Wren,Cistothorus,Troglodytidae (Wrens),,,,
26774,Thryothorus_ludovicianus,Carolina Wren,Thryothorus,Troglodytidae (Wrens),,,,
26787,Thryomanes_bewickii,Bewick's Wren,Thryomanes,Troglodytidae (Wrens),,,,
26805,Campylorhynchus_albobrunneus,White-headed Wren,Campylorhynchus,Troglodytidae (Wrens),,,,
26808,Campylorhynchus_zonatus,Band-backed Wren,Campylorhynchus,Troglodytidae (Wrens),,,,
26817,Campylorhynchus_megalopterus,Gray-barred Wren,Campylorhynchus,Troglodytidae (Wrens),,,,
26820,Campylorhynchus_chiapensis,Giant Wren,Campylorhynchus,Troglodytidae (Wrens),,,,
26821,Campylorhynchus_rufinucha,Rufous-naped Wren,Campylorhynchus,Troglodytidae (Wrens),,,,
26830,Campylorhynchus_gularis,Spotted Wren,Campylorhynchus,Troglodytidae (Wrens),,,,
