taxonomic_order,species,PRIMARY_COM_NAME,genus,family,add.to,do.not.break,notes,needs.statement
29167,Saxicola_macrorhynchus,White-browed Bushchat,Saxicola,Muscicapidae (Old World Flycatchers),"Saxicola_rubetra, Saxicola_macrorhynchus, Saxicola_insignis, Saxicola_caprata, Saxicola_jerdoni, Saxicola_ferreus",,"Though not included in any phylogenetic studies, Illera et al. (7) hypothesized that, based on its distribution, it was likely closely related to Jerdon's Bushchat (Saxicola jerdoni), Gray Bushchat (Saxicola ferreus), Whinchat, Pied Bushchat (Saxicola caprata), and/or White-throated Bushchat (Saxicola insignis).",
29168,Saxicola_insignis,White-throated Bushchat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29169,Saxicola_dacotiae,Fuerteventura Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29172,Saxicola_rubicola,European Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29176,Saxicola_maurus,Siberian Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29186,Saxicola_stejnegeri,Amur Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29188,Saxicola_torquatus,African Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29206,Saxicola_tectes,Reunion Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29207,Saxicola_leucurus,White-tailed Stonechat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29209,Saxicola_caprata,Pied Bushchat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29226,Saxicola_jerdoni,Jerdon's Bushchat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29227,Saxicola_ferreus,Gray Bushchat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29230,Saxicola_gutturalis,Timor Bushchat,Saxicola,Muscicapidae (Old World Flycatchers),,,,
29234,Campicoloides_bifasciatus,Buff-streaked Chat,Campicoloides,Muscicapidae (Old World Flycatchers),,,,
29235,Emarginata_sinuata,Sickle-winged Chat,Emarginata,Muscicapidae (Old World Flycatchers),,,,
29239,Emarginata_schlegelii,Karoo Chat,Emarginata,Muscicapidae (Old World Flycatchers),,,,
29244,Emarginata_tractrac,Tractrac Chat,Emarginata,Muscicapidae (Old World Flycatchers),,,,
29250,Pinarochroa_sordida,Moorland Chat,Pinarochroa,Muscicapidae (Old World Flycatchers),,,,
29255,Thamnolaea_cinnamomeiventris,Mocking Cliff-Chat,Thamnolaea,Muscicapidae (Old World Flycatchers),,,,
29264,Myrmecocichla_nigra,Sooty Chat,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29265,Myrmecocichla_aethiops,Northern Anteater-Chat,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29269,Myrmecocichla_formicivora,Southern Anteater-Chat,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29270,Myrmecocichla_tholloni,Congo Moor Chat,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29271,Myrmecocichla_monticola,Mountain Wheatear,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29276,Myrmecocichla_melaena,Rüppell's Chat,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29277,Myrmecocichla_arnotti,Arnot's Chat,Myrmecocichla,Muscicapidae (Old World Flycatchers),,,,
29281,Oenanthe_oenanthe,Northern Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29286,Oenanthe_seebohmi,Atlas Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),"Oenanthe_oenanthe, Oenanthe_seebohmi",,"Originally described as a distinct species, the Atlas Wheatear has long been considered conspecific with the Northern Wheatear. Its taxonomic status is still debated, and available genetic evidence suggests very low divergence; mitochondrial DNA, both traditional sequence data and whole mitochondrial genome data, show Oenanthe seebohmi as embedded within Oenanthe oenanthe, and fail to find any of the subspecies as genetically distinct. These results stand in contrast to differences in plumage, as well as ecological differences, which support recognition of the Atlas Wheatear as a distinct species (see Systematics).",
29288,Oenanthe_pileata,Capped Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29292,Oenanthe_bottae,Buff-breasted Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29293,Oenanthe_frenata,Rusty-breasted Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),"Oenanthe_frenata, Oenanthe_isabellina",,Oenanthe frenata appears to be sister to Oenanthe isabellina,
29294,Oenanthe_isabellina,Isabelline Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29295,Oenanthe_heuglinii,Heuglin's Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29296,Oenanthe_monacha,Hooded Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29297,Oenanthe_deserti,Desert Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29301,Oenanthe_hispanica,Western Black-eared Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29302,Oenanthe_cypriaca,Cyprus Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29303,Oenanthe_melanoleuca,Eastern Black-eared Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29306,Oenanthe_pleschanka,Pied Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29311,Oenanthe_albifrons,White-fronted Black-Chat,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29317,Oenanthe_phillipsi,Somali Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29318,Oenanthe_moesta,Red-rumped Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29321,Oenanthe_melanura,Blackstart,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29328,Oenanthe_familiaris,Familiar Chat,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29337,Oenanthe_dubia,Sombre Rock Chat,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29338,Oenanthe_scotocerca,Brown-tailed Chat,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29346,Oenanthe_fusca,Brown Rock Chat,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29347,Oenanthe_picata,Variable Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29351,Oenanthe_leucura,Black Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29354,Oenanthe_albonigra,Hume's Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29355,Oenanthe_leucopyga,White-crowned Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29359,Oenanthe_lugentoides,Arabian Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29362,Oenanthe_lugubris,Abyssinian Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),"Oenanthe_lugentoides, Oenanthe_lugubris",,"This species is closest genetically to the Arabian Wheatear (O. lugentoides), rather than to other members of the Mourning Wheatear (O. lugens) complex",
29366,Oenanthe_finschii,Finsch's Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29369,Oenanthe_lugens,Mourning Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29375,Oenanthe_xanthoprymna,Kurdish Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29376,Oenanthe_chrysopygia,Persian Wheatear,Oenanthe,Muscicapidae (Old World Flycatchers),,,,
29379,Pinarornis_plumosus,Boulder Chat,Pinarornis,Muscicapidae (Old World Flycatchers),Turdidae (Thrushes and Allies),Cataponera; Catharus; Chlamydochaera; Cichlopsis; Cochoa; Entomodestes; Geokichla; Grandala; Hylocichla; Ixoreus; Myadestes; Neocossyphus; Ridgwayia; Sialia; Turdus,"Although formerly classified in the family Muscicapidae, a 2020 phylogenetic study, the results of which were followed by the International Ornithological Congress, indicates that Pinarornis is in fact a basal clade within the thrush family Turdidae.[4] ETM: can't find any actual data on this easily (it is in a book), not published in a paper, so will add in Turdidae without breaking any genus up",
29382,Bombycilla_garrulus,Bohemian Waxwing,Bombycilla,Bombycillidae (Waxwings),,,,
29386,Bombycilla_cedrorum,Cedar Waxwing,Bombycilla,Bombycillidae (Waxwings),,,,
29388,Bombycilla_japonica,Japanese Waxwing,Bombycilla,Bombycillidae (Waxwings),,,,
29391,Moho_braccatus,Kauai Oo,Moho,Mohoidae (Hawaiian Honeyeaters),Moho,,,
29392,Moho_apicalis,Oahu Oo,Moho,Mohoidae (Hawaiian Honeyeaters),Moho,,,
29393,Moho_bishopi,Bishop's Oo,Moho,Mohoidae (Hawaiian Honeyeaters),,,,
29394,Moho_nobilis,Hawaii Oo,Moho,Mohoidae (Hawaiian Honeyeaters),,,,
29395,Chaetoptila_angustipluma,Kioea,Chaetoptila,Mohoidae (Hawaiian Honeyeaters),,,,
29397,Phainoptila_melanoxantha,Black-and-yellow Silky-flycatcher,Phainoptila,Ptiliogonatidae (Silky-flycatchers),,,,
29400,Ptiliogonys_cinereus,Gray Silky-flycatcher,Ptiliogonys,Ptiliogonatidae (Silky-flycatchers),,,,
29405,Ptiliogonys_caudatus,Long-tailed Silky-flycatcher,Ptiliogonys,Ptiliogonatidae (Silky-flycatchers),,,,
29406,Phainopepla_nitens,Phainopepla,Phainopepla,Ptiliogonatidae (Silky-flycatchers),,,,
29410,Dulus_dominicus,Palmchat,Dulus,Dulidae (Palmchat),,,,
29412,Hylocitrea_bonensis,Hylocitrea,Hylocitrea,Hylocitreidae (Hylocitrea),,,,
29416,Hypocolius_ampelinus,Hypocolius,Hypocolius,Hypocoliidae (Hypocolius),,,,
29418,Promerops_gurneyi,Gurney's Sugarbird,Promerops,Promeropidae (Sugarbirds),,,,
29421,Promerops_cafer,Cape Sugarbird,Promerops,Promeropidae (Sugarbirds),,,,
29423,Modulatrix_stictigula,Spot-throat,Modulatrix,Modulatricidae (Dapple-throat and Allies),,,,
29426,Arcanator_orostruthus,Dapple-throat,Arcanator,Modulatricidae (Dapple-throat and Allies),,,,
29430,Kakamega_poliothorax,Gray-chested Babbler,Kakamega,Modulatricidae (Dapple-throat and Allies),,,,
29432,Prionochilus_olivaceus,Olive-backed Flowerpecker,Prionochilus,Dicaeidae (Flowerpeckers),,,,
29436,Prionochilus_maculatus,Yellow-breasted Flowerpecker,Prionochilus,Dicaeidae (Flowerpeckers),,,,
29441,Prionochilus_percussus,Crimson-breasted Flowerpecker,Prionochilus,Dicaeidae (Flowerpeckers),,,,
29445,Prionochilus_plateni,Palawan Flowerpecker,Prionochilus,Dicaeidae (Flowerpeckers),,,,
29448,Prionochilus_xanthopygius,Yellow-rumped Flowerpecker,Prionochilus,Dicaeidae (Flowerpeckers),,,,
29449,Prionochilus_thoracicus,Scarlet-breasted Flowerpecker,Prionochilus,Dicaeidae (Flowerpeckers),,,,
29451,Dicaeum_dayakorum,Spectacled Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),Dicaeum,"Prionochilus_olivaceus, Prionochilus_plateni",,
29452,Dicaeum_annae,Golden-rumped Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_annae, Dicaeum_agile, Dicaeum_everetti, Dicaeum_proprium, Dicaeum_chrysorrheum, Dicaeum_melanozanthum, Dicaeum_vincens",,"Genetic analysis (1) suggested that this species, along with D. chrysorrheum, D. agile and D. everetti (and presumably D. vincens and D. annae, which are unsampled), ",
29455,Dicaeum_agile,Thick-billed Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29470,Dicaeum_everetti,Brown-backed Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29473,Dicaeum_proprium,Whiskered Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_annae, Dicaeum_agile, Dicaeum_everetti, Dicaeum_proprium, Dicaeum_chrysorrheum, Dicaeum_melanozanthum, Dicaeum_vincens",,"Genetic analysis (1) suggested that this species, along with D. chrysorrheum, D. agile and D. everetti (and presumably D. vincens and D. annae, which are unsampled), ",
29474,Dicaeum_chrysorrheum,Yellow-vented Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29477,Dicaeum_melanozanthum,Yellow-bellied Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29478,Dicaeum_vincens,White-throated Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_annae, Dicaeum_agile, Dicaeum_everetti, Dicaeum_proprium, Dicaeum_chrysorrheum, Dicaeum_melanozanthum, Dicaeum_vincens",,"Genetic analysis (1) suggested that this species, along with D. chrysorrheum, D. agile and D. everetti (and presumably D. vincens and D. annae, which are unsampled), ",
29479,Dicaeum_aureolimbatum,Yellow-sided Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29482,Dicaeum_nigrilore,Olive-capped Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29485,Dicaeum_anthonyi,Yellow-crowned Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29486,Dicaeum_kampalili,Flame-crowned Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_anthonyi, Dicaeum_kampalili",,"Together with Yellow-crowned Flowerpecker, with which it was formerly considered conspecific, Flame-crowned Flowerpecker resembles the Bicolored Flowerpecker (Dicaeum bicolor) in its bill shape (but this is even heavier in the present species) and in color pattern (although Bicolored Flowerpecker lacks the bright color patch). It also resembles the Cebu Flowerpecker (Dicaeum quadricolor), to which it and Bicolored Flowerpecker have been speculated to be closely related (5). Flame-crowned Flowerpecker and Yellow-crowned Flowerpecker together were confirmed, with strong support, to be sister to Bicolored Flowerpecker (among those taxa in the phylogeny, not including Cebu Flowerpecker), based on mtDNA sequence data and one nuclear intron, and to be members of the Dicaeum clade as opposed to the Prionochilus and Pachyglossa clades that contain most of the other thick-billed flowerpeckers (20, 21).",yes
29489,Dicaeum_bicolor,Bicolored Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29493,Dicaeum_quadricolor,Cebu Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),Dicaeum,"Prionochilus_olivaceus, Prionochilus_plateni",,
29494,Dicaeum_australe,Red-keeled Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29495,Dicaeum_haematostictum,Black-belted Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum",,Sometimes considered conspecific,
29496,Dicaeum_retrocinctum,Scarlet-collared Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum",,ETM: adding this species to above species group based on plumage similarity,
29497,Dicaeum_trigonostigma,Orange-bellied Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29516,Dicaeum_hypoleucum,White-bellied Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29524,Dicaeum_erythrorhynchos,Pale-billed Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29528,Dicaeum_concolor,Nilgiri Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29530,Dicaeum_minullum,Plain Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29536,Dicaeum_virescens,Andaman Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_concolor, Dicaeum_minullum, Dicaeum_virescens",,"Both the Andaman Flowerpecker and the Nilgiri Flowerpecker (Dicaeum concolor) were long considered to be subspecies of the geographically widespread Plain Flowerpecker (Dicaeum minullum), but have recently been split on account of relatively small differences in plumage and apparently also in voice.",
29537,Dicaeum_pygmaeum,Pygmy Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29543,Dicaeum_nehrkorni,Crimson-crowned Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),Dicaeum,"Prionochilus_olivaceus, Prionochilus_plateni",,
29544,Dicaeum_schistaceiceps,Halmahera Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,Until recently (1) considered conspecific with D. erythrothorax,
29545,Dicaeum_erythrothorax,Buru Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,"Until recently considered conspecific with D. schistaceiceps (which see), although in some respects closer to (and conceivably conspecific with) D. pectorale",
29546,Dicaeum_vulneratum,Ashy Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,ETM: follow linear sequence here and group with these nearby species,
29547,Dicaeum_pectorale,Olive-crowned Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29550,Dicaeum_geelvinkianum,Red-capped Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29560,Dicaeum_nitidum,Louisiade Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,Considered conspecific with D. pectorale and/or D. geelvinkianum by some authors,
29563,Dicaeum_eximium,Red-banded Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29567,Dicaeum_aeneum,Midget Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29571,Dicaeum_tristrami,Mottled Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29572,Dicaeum_igniferum,Black-fronted Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29575,Dicaeum_maugei,Red-chested Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),Dicaeum,"Prionochilus_olivaceus, Prionochilus_plateni",,
29580,Dicaeum_ignipectus,Fire-breasted Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29585,Dicaeum_cambodianum,Cambodian Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii",,"Until recently, this species was regarded as a subspecies of the very wide-ranging Fire-breasted Flowerpecker (Dicaeum ignipectus), but the latter is now split into four species based on morphological and vocal differences; the other two species are endemic to the Philippines (Fire-throated Flowerpecker (Dicaeum luzoniense)) and Sumatra (Sumatran Flowerpecker (Dicaeum beccarii))",yes
29586,Dicaeum_luzoniense,Fire-throated Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii",,,yes
29590,Dicaeum_beccarii,Sumatran Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii",,,yes
29591,Dicaeum_monticolum,Black-sided Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29592,Dicaeum_celebicum,Gray-sided Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29599,Dicaeum_sanguinolentum,Blood-breasted Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),,,,
29605,Dicaeum_keiense,Pink-breasted Flowerpecker,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_keiense",,"Subsequently acquired genetic data, published by Nyári et al. (20), with revisions in Fjeldså et al. (21), show Dicaeum hirundinaceum (sensu lato) to nest in a clade along with the first three of those species, as well as Mottled Flowerpecker (Dicaeum tristrami), Red-banded Flowerpecker (Dicaeum eximium), Midget Flowerpecker (Dicaeum aeneum), Olive-crowned Flowerpecker (Dicaeum pectorale), and Red-capped Flowerpecker (Dicaeum geelvinkianum). In an as yet unpublished study, reported by Fjeldså et al. (21), the present species was recovered as most closely related to the last two-mentioned species in the clade, rather than to the formerly conspecific Mistletoebird (Dicaeum hirundinaceum).",yes
